s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300087,c300202,c300210,c300228,c300236,c300244,c300251,c300269,c300277,c300285,c300293,c300301,c300319,c300327,c300335,c300343,c300350,c300368,c300376,c300400,c300418,c300426,c300442,c300459,c300467,c300475,c300483,c300491,c300509,c300517,c300525,c300533,c301,c301010,c301028,c301036,c301044,c301051,c301069,c301077,c302,c302018,c302026,c302034,c302042,c302059,c302067,c302075,c302083,c302109,c302117,c302125,c302133,c302141,c302158,c302166,c302174,c302182,c302190,c302208,c302216,c302224,c302232,c302240,c302257,c302265,c302273,c302303,c302315,c302323,c303,c303016,c303032,c303040,c303057,c303065,c303073,c303081,c303099,c303107,c303115,c304,c304014,c304022,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304220,c304303,c304311,c305,c305011,c305037,c305045,c305052,c305060,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305193,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306076,c307,c307017,c307025,c307033,c307041,c307058,c308,c308015,c308023,c308031,c308049,c308064,c308080,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309179,c309187,c309203,c309211,c309229,c309237,c309245,c309252,c309278,c309286,c309294,c309310,c309336,c309344,c309351,c309369,c309997
2013,9605,17966,1708,254,0,15,0,0,17,0,0,11,0,0,0,0,0,0,0,0,8,28,65,22,23,0,11,0,0,0,0,32,11,0,0,0,0,11,0,0,0,0,22,0,0,0,0,22,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,65,0,0,0,0,0,174,26,0,0,0,0,30,24,18,0,28,0,48,0,0,0,0,0,0,85,0,0,0,0,0,0,0,22,50,0,13,0,0,136,0,0,0,136,0,0,0,25,0,25,0,0,0,607,0,368,0,238,0,0,279,0,0,87,0,0,0,35,0,0,0,0,0,0,0,0,136,11,0,0,0,0,0,0,0,0,0,0,11,0,0
2013,9613,11142,2402,294,0,0,28,0,0,22,0,0,0,0,0,0,0,0,0,11,0,28,0,22,0,0,0,0,0,0,0,0,100,0,0,0,65,19,0,0,0,0,35,0,0,35,0,0,0,0,999,0,0,0,0,0,0,0,0,155,0,0,174,0,230,54,0,0,0,225,0,102,0,0,0,0,0,0,0,58,153,0,0,0,80,0,0,0,0,0,73,246,26,0,0,0,0,10,0,0,43,126,0,0,0,0,0,0,41,0,165,41,0,65,0,0,0,0,35,24,0,0,0,0,186,6,0,56,89,34,0,0,98,98,0,0,0,0,0,0,0,0,0,0,0,227,55,38,28,0,4,0,0,22,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2013,9621,44580,6950,224,0,0,114,0,0,0,0,0,0,26,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,128,0,184,28,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,433,0,100,214,0,0,0,0,169,502,115,0,0,0,0,0,0,0,0,27,0,0,0,52,0,13,30,264,44,0,0,0,0,0,0,0,44,0,0,0,0,0,208,35,0,173,0,0,0,0,0,0,0,0,0,0,2585,0,1493,1092,0,0,0,2160,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887
2013,9639,33799,3751,514,0,17,27,39,0,43,0,0,0,0,36,0,0,0,0,0,0,0,38,0,0,0,0,75,0,0,87,37,0,0,0,0,0,37,0,43,0,35,167,0,65,0,0,0,40,61,317,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,109,0,0,0,8,0,61,0,60,49,0,105,93,0,0,51,83,0,163,17,0,0,0,0,0,0,66,26,0,54,0,0,27,0,0,0,27,0,0,0,0,0,0,0,0,0,1668,54,1332,217,0,0,65,277,30,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
2013,9647,31583,4087,745,0,0,123,41,0,22,0,8,0,15,28,0,0,0,0,0,0,0,281,111,0,0,0,0,0,32,54,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,227,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,70,0,0,37,12,0,0,0,0,508,65,0,0,0,17,0,0,0,0,74,39,58,133,0,0,38,82,0,122,9,0,79,35,0,0,0,0,0,0,0,0,0,217,0,0,44,147,26,0,0,0,0,0,0,0,0,1462,0,1274,0,0,0,188,676,0,43,209,0,0,0,43,5,0,54,0,0,0,0,0,271,0,0,21,0,0,0,0,0,0,0,0,0,0,29
2013,9654,9289,652,93,0,16,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,26,0,0,0,0,0,0,0,0,0,11,0,0,0,54,0,0,0,0,54,0,0,71,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,13,0,104,0,0,29,0,18,0,0,0,26,20,0,0,25,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,26,4,0,56,0,0,0,0,0,37,0,0,0,0,0,0,0,26,0,28,0,0,0,0,0,0,0
2013,9662,28452,1902,485,0,39,41,45,43,43,0,0,0,0,22,0,0,0,0,0,0,0,67,11,13,22,0,0,0,0,0,11,39,0,0,0,0,0,32,0,56,0,65,43,22,0,0,0,0,0,429,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,43,0,238,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,108,0,0,0,28,40,25,5,0,114,0,57,30,0,0,56,55,0,128,22,59,0,0,0,0,0,0,0,0,48,0,0,136,0,0,0,117,19,0,0,0,0,0,0,0,0,43,0,0,0,0,0,43,97,0,0,0,0,0,0,0,21,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9670,10515,1282,302,0,19,0,0,36,6,0,6,0,19,0,0,0,0,0,0,0,0,22,21,0,0,0,0,22,95,0,0,0,0,0,0,0,0,30,0,26,0,36,19,0,0,0,0,0,17,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,28,142,62,0,50,0,13,0,0,0,0,0,0,188,49,0,0,0,0,0,17,0,0,0,0,32,0,0,0,30,60,0,50,0,0,0,0,0,28,0,22,0,0,0,0,0,23,0,0,0,23,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9688,10732,468,56,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,69,0,0,0,0,0,0,0,0,0,307,0,216,0,0,0,91,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9696,9566,405,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,30,0,0,0,0,0,0,0,0,0,0,13,0,0,22,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9704,8246,503,161,0,17,0,30,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,259,0,259,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
2013,9712,7729,1136,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,65,0,0,266,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,13,0,0,0,0,0,0,11,0,63,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,52,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,509,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9720,4308,344,38,0,13,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,93,0,0,0,10,0,37,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9738,7083,831,311,30,61,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,19,0,0,0,0,0,11,22,108,0,0,0,0,0,0,0,0,0,48,17,0,0,0,30,0,0,81,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,41,0,43,0,0,0,0,0,0,180,63,0,0,0,0,9,0,0,0,0,0,40,0,0,0,15,54,0,61,0,0,0,0,0,0,0,61,0,0,0,0,0,23,0,0,23,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2013,9746,5951,903,300,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,91,0,0,27,0,0,86,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,107,18,0,0,0,41,0,0,0,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,54,37,0,0,0,0,0,0,0,0,0,123,0,71,0,52,0,0,128,0,0,76,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
2013,9753,9596,672,385,0,0,43,0,86,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,119,0,0,0,0,82,0,0,0,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9761,21413,2411,866,0,49,120,22,6,32,0,0,0,41,0,0,0,0,41,14,0,32,41,0,27,0,28,0,0,0,231,34,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,72,0,0,130,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,50,0,0,26,0,167,0,0,0,55,0,14,0,0,43,0,0,96,177,0,0,0,0,0,52,0,92,32,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,366,0,245,0,0,0,121,296,117,43,0,0,0,0,0,25,0,0,0,0,9,0,0,0,0,0,0,30,0,0,0,43,27,0,0,0,0,0
2013,9779,15106,954,200,11,0,39,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,8,0,0,73,0,0,0,0,23,0,53,0,0,0,0,0,0,0,0,0,0,97,0,49,0,0,49,0,0,0,0,0,190,25,0,0,0,0,13,0,21,0,19,0,51,0,0,0,0,61,0,65,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52,0,0,0,26,0,0,26,0,0,0,166,0,35,0,23,0,0,0,26,0,28,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
2013,9787,21543,2404,196,0,0,38,0,24,0,0,0,0,0,0,0,0,0,0,0,0,39,54,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,201,0,201,0,0,0,0,0,0,0,0,586,75,0,0,0,0,75,0,5,0,254,84,0,0,0,0,13,80,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,0,585,282,97,0,171,108,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0
2013,9795,19559,1810,478,0,0,35,30,72,167,0,0,0,0,0,0,0,0,0,0,0,46,22,24,0,37,0,24,11,0,0,11,0,0,0,0,0,0,0,0,0,0,41,0,0,0,21,0,0,19,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,65,0,0,0,0,32,83,0,0,59,0,50,0,0,90,13,0,0,91,0,0,0,0,0,0,0,0,35,0,56,0,0,392,0,0,41,350,0,0,0,2,2,0,0,0,0,123,0,82,0,41,0,0,86,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,16
2013,9803,32273,1777,242,0,15,121,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,22,0,0,0,0,54,0,0,0,0,0,71,0,0,28,0,43,0,0,205,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,97,0,0,0,26,85,0,0,0,50,35,0,0,0,0,0,398,32,0,13,0,0,72,65,26,0,40,0,45,0,0,25,51,28,0,24,9,0,0,0,0,0,0,15,0,0,0,0,0,37,0,0,19,0,17,0,0,0,0,0,0,0,0,617,0,0,195,0,0,422,97,30,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
2013,9811,11366,1259,153,0,0,52,0,0,0,0,12,0,0,26,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,170,0,79,0,10,0,32,49,258,0,0,0,0,0,0,0,0,0,0,0,0,0,83,41,0,0,0,55,0,0,0,0,0,0,0,78,0,0,130,0,0,0,130,0,0,0,0,0,0,213,28,0,0,0,0,67,0,0,0,27,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32,0,0,0,198,0,68,0,130,0,0,0,0,0,0,0,0,105,0,35,0,0,0,6,0,30,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9829,14128,528,34,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,27,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,22,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,214,95,54,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9837,9580,1371,327,0,0,29,0,80,0,0,0,28,0,52,33,0,0,0,0,21,0,0,0,0,0,0,12,0,32,0,0,0,0,0,0,0,22,0,0,0,18,66,0,0,0,0,0,29,38,263,93,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,40,0,0,0,9,14,0,0,19,0,0,51,247,0,0,25,90,0,109,9,0,0,0,0,0,0,68,32,0,0,0,0,30,0,0,0,14,16,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35,45,0,17,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9845,28691,5168,542,0,0,32,19,108,56,0,0,0,0,0,0,0,0,0,0,0,0,24,43,43,35,0,39,22,0,69,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,829,105,0,0,0,0,0,201,0,0,113,0,68,102,0,0,155,84,0,280,0,0,0,0,0,0,0,0,280,0,0,0,0,145,24,0,0,76,45,0,0,0,0,0,0,0,0,1929,837,555,394,13,0,130,1411,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,975
2013,9852,9321,2031,377,0,15,0,22,0,0,0,0,19,0,28,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,22,0,196,0,0,0,0,0,27,22,0,0,39,0,0,0,0,0,0,39,258,100,0,0,0,0,0,18,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,497,188,0,0,11,0,0,151,0,0,61,0,26,34,0,0,0,26,0,28,0,0,0,0,0,0,0,11,17,0,0,0,0,74,0,0,0,26,48,0,0,0,0,0,0,0,0,368,0,0,201,30,0,136,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9860,10714,1261,501,0,118,0,24,93,13,0,0,0,0,0,0,0,0,0,0,0,39,162,0,20,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,101,0,0,43,0,0,39,16,0,0,0,9,0,0,0,0,168,0,33,0,0,0,0,0,14,0,19,0,0,0,0,0,28,0,0,0,28,0,0,0,167,0,21,0,80,65,0,0,0,0,0,0,0,155,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9878,24781,4472,751,0,0,119,0,82,55,0,0,0,22,0,35,0,0,0,0,0,32,218,0,84,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,56,0,108,41,1861,1088,0,0,0,0,0,0,0,0,0,0,136,0,553,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,343,0,254,0,0,89,0,0,0,0,0,558,134,0,0,0,0,44,0,0,22,87,0,183,0,0,0,0,88,0,87,26,0,0,0,0,0,0,0,28,0,0,32,0,157,52,0,51,24,30,0,0,0,0,0,0,0,0,26,0,0,26,0,0,0,483,0,151,95,0,0,38,0,93,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,54,28,0,0,0,0,0
2013,9886,7372,644,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,77,0,0,0,32,128,30,0,0,0,0,0,52,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,82,0,0,0,0,0,0,0,87,54,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9894,10878,891,183,0,0,0,0,0,35,0,34,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,38,0,0,0,0,39,0,0,21,0,0,0,0,0,0,19,19,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,22,0,87,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,100,0,0,0,53,0,0,0,0,0,47,352,76,0,0,17,0,102,0,34,0,54,0,0,0,0,0,0,69,0,46,16,0,0,0,0,0,0,0,30,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
2013,9902,12337,2318,278,0,0,0,13,47,10,0,0,12,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,32,0,0,43,22,0,0,0,0,0,22,627,0,0,0,0,0,0,0,0,0,0,0,289,0,117,0,0,0,0,56,0,164,0,0,0,0,0,0,0,0,524,0,0,0,52,0,0,0,0,472,0,496,54,0,0,52,0,45,78,0,41,47,0,52,36,0,0,26,66,0,52,9,0,0,0,0,0,0,22,0,22,0,0,0,83,0,0,0,83,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,192,121,0,58,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9910,14515,812,240,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,459,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9928,18651,1063,131,0,34,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,98,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,87,0,0,0,0,0,0,31,0,48,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,39,0,0,29,0,0,86,0,0,0,50,36,0,0,0,0,0,0,0,0,359,0,311,0,0,0,48,156,60,0,37,31,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9936,9178,728,102,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,33,0,0,31,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,37,303,140,0,0,0,0,0,0,0,0,0,0,25,0,0,21,117,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,174,0,0,0,0,26,21,14,0,0,32,0,33,48,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,10,0,7,0,0,0,0,22,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9944,22289,2503,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,173,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,171,0,0,0,171,0,0,0,0,0,0,267,13,0,0,0,0,0,0,0,0,169,0,0,0,0,0,86,0,0,258,0,0,0,0,0,0,0,61,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,0,1041,182,0,0,22,141,84,35,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9951,20010,2379,176,0,17,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,143,217,0,0,0,0,0,0,75,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,43,0,0,39,65,43,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,52,30,0,0,0,0,0,0,0,0,0,1222,0,466,249,87,0,420,104,0,24,26,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9969,4495,653,70,0,31,0,0,32,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,18,0,0,0,27,0,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,83,0,39,0,0,44,0,0,0,0,0,259,26,0,0,0,0,79,0,40,56,0,0,0,0,0,0,0,58,0,71,0,0,0,0,0,26,0,17,0,0,28,0,0,30,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
